ID,Day,Hour,Day_of_the_Week,Channel,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Conversions,,Channel,,,Hour,Facebook,Impr. Facebook,Google Search,Impr. Google Search,Youtube,Impr. Youtube,Snapchat,Impr. Snapchat,TikTok,Impr. Snapchat
BXJDHA00017465,22/09/2018,04,sábado,YouTube,858481,579412,557950,1427,"$1.051,35",17,,,,,,,,,,,,,,,
BXJDHA00008995,06/10/2018,10,sábado,YouTube,3705901,2096401,2068776,5171,"$3.809,69",78,,,,,,,,,,,,,,,
BXJDHA00017027,25/09/2018,06,terça-feira,YouTube,3808158,2375763,2312946,5671,"$4.177,44",68,,,,,,,,,,,,,,,
BXJDHA00023050,13/11/2018,05,terça-feira,YouTube,1611619,914939,888717,2345,"$1.727,39",45,,,,,,,,,,,,,,,
BXJDHA00015476,11/09/2018,13,terça-feira,YouTube,2560424,1478163,1451367,3424,"$2.521,61",92,,,,,,,,,,,,,,,
BXJDHA00013647,17/11/2018,03,sábado,TikTok,273794,158326,151811,314,"$231,24",11,,,,,,,,,,,,,,,
BXJDHA00004479,09/09/2018,11,domingo,YouTube,2495528,1456242,1428237,3761,"$2.769,72",128,,,,,,,,,,,,,,,
BXJDHA00021158,01/11/2018,03,quinta-feira,YouTube,588288,348615,341468,718,"$528,75",19,,,,,,,,,,,,,,,
BXJDHA00021584,02/11/2018,10,sexta-feira,YouTube,4449811,2275541,2243283,5865,"$4.319,06",158,,,,,,,,,,,,,,,
BXJDHA00011575,08/11/2018,05,quinta-feira,YouTube,1563396,750254,727592,1906,"$1.403,58",29,,,,,,,,,,,,,,,
BXJDHA00017356,21/09/2018,21,sexta-feira,Google Search,22302545,11513758,11075122,20058,"$14.770,59",381,,,,,,,,,,,,,,,
BXJDHA00003768,07/09/2018,10,sexta-feira,YouTube,3902873,2178184,2139394,5516,"$4.061,52",171,,,,,,,,,,,,,,,
BXJDHA00014428,18/11/2018,15,domingo,YouTube,2846442,1539514,1519905,4187,"$3.082,71",80,,,,,,,,,,,,,,,
BXJDHA00007427,01/10/2018,18,segunda-feira,Google Search,19525669,9973876,9633016,18264,"$13.446,94",219,,,,,,,,,,,,,,,
BXJDHA00012347,03/11/2018,08,sábado,YouTube,5654450,3327754,3256569,7431,"$5.470,31",89,,,,,,,,,,,,,,,
BXJDHA00008231,04/10/2018,18,quinta-feira,Google Search,15585271,8122646,7810450,15750,"$11.591,81",189,,,,,,,,,,,,,,,
BXJDHA00021125,01/11/2018,06,quinta-feira,YouTube,2541353,1565613,1523910,4185,"$3.079,03",50,,,,,,,,,,,,,,,
BXJDHA00016343,24/09/2018,01,segunda-feira,YouTube,1973875,1382694,1340852,2878,"$2.117,31",35,,,,,,,,,,,,,,,
BXJDHA00004529,09/09/2018,02,domingo,YouTube,1172169,796367,771913,1867,"$1.373,44",22,,,,,,,,,,,,,,,
BXJDHA00023162,13/11/2018,04,terça-feira,TikTok,207926,116353,112826,268,"$197,14",7,,,,,,,,,,,,,,,
BXJDHA00004153,07/09/2018,19,sexta-feira,Google Search,21033887,11977271,11498782,22721,"$16.710,00",341,,,,,,,,,,,,,,,
BXJDHA00014964,24/11/2018,14,sábado,YouTube,3103483,1570400,1547610,4353,"$3.200,80",135,,,,,,,,,,,,,,,
BXJDHA00005516,14/09/2018,04,sexta-feira,YouTube,851286,553866,537726,1374,"$1.010,12",37,,,,,,,,,,,,,,,
BXJDHA00018465,11/10/2018,09,quinta-feira,YouTube,3900259,2006232,1973924,5247,"$3.857,42",178,,,,,,,,,,,,,,,
BXJDHA00006131,17/09/2018,06,segunda-feira,YouTube,3586114,2178912,2120889,4964,"$3.649,14",60,,,,,,,,,,,,,,,
BXJDHA00006032,16/09/2018,20,domingo,Google Search,26264305,13255247,12730191,23838,"$17.520,88",644,,,,,,,,,,,,,,,
BXJDHA00005531,14/09/2018,10,sexta-feira,YouTube,3975755,2185563,2147069,5294,"$3.890,65",64,,,,,,,,,,,,,,,
BXJDHA00008669,07/10/2018,04,domingo,YouTube,461873,264714,260134,617,"$453,39",7,,,,,,,,,,,,,,,
BXJDHA00003913,09/09/2018,19,domingo,Google Search,23853381,13003684,12517859,24790,"$18.214,48",372,,,,,,,,,,,,,,,
BXJDHA00016767,19/09/2018,20,quarta-feira,Google Search,18757842,10153191,9752856,18892,"$13.879,11",642,,,,,,,,,,,,,,,
BXJDHA00014948,24/11/2018,01,sábado,YouTube,3057432,1648135,1598773,3415,"$2.508,63",92,,,,,,,,,,,,,,,
BXJDHA00005018,12/09/2018,04,quarta-feira,YouTube,850327,565310,546915,1442,"$1.059,09",39,,,,,,,,,,,,,,,
BXJDHA00014936,24/11/2018,09,sábado,YouTube,6199004,3404518,3313798,8184,"$6.010,51",221,,,,,,,,,,,,,,,
BXJDHA00004512,09/09/2018,05,domingo,YouTube,1486767,942905,916520,2191,"$1.609,06",68,,,,,,,,,,,,,,,
BXJDHA00003122,05/09/2018,00,quarta-feira,YouTube,3236439,2191681,2147202,4677,"$3.434,62",126,,,,,,,,,,,,,,,
BXJDHA00006964,28/09/2018,02,sexta-feira,YouTube,842047,501611,492389,993,"$729,21",19,,,,,,,,,,,,,,,
BXJDHA00013104,16/11/2018,04,sexta-feira,TikTok,246824,136241,132922,348,"$255,54",11,,,,,,,,,,,,,,,
BXJDHA00002667,02/09/2018,11,domingo,YouTube,2351483,1416659,1401310,3497,"$2.567,54",119,,,,,,,,,,,,,,,
BXJDHA00009959,16/10/2018,07,terça-feira,YouTube,4991581,3153130,3057573,7506,"$5.510,72",90,,,,,,,,,,,,,,,
BXJDHA00021630,02/11/2018,11,sexta-feira,YouTube,4102501,2105798,2076025,5310,"$3.898,33",165,,,,,,,,,,,,,,,
BXJDHA00021702,02/11/2018,02,sexta-feira,YouTube,1057346,587204,576016,1176,"$863,35",36,,,,,,,,,,,,,,,
BXJDHA00010496,14/10/2018,06,domingo,YouTube,3003310,1765631,1722280,4293,"$3.151,41",116,,,,,,,,,,,,,,,
BXJDHA00007262,03/10/2018,09,quarta-feira,YouTube,3088304,1681998,1660146,4013,"$2.945,85",108,,,,,,,,,,,,,,,
BXJDHA00017320,21/09/2018,19,sexta-feira,Google Search,21461296,11306033,10870961,22486,"$16.505,88",427,,,,,,,,,,,,,,,
BXJDHA00003409,05/09/2018,21,quarta-feira,Google Search,18758720,10603615,10179271,18773,"$13.780,18",282,,,,,,,,,,,,,,,
BXJDHA00010556,14/10/2018,03,domingo,YouTube,1029191,677344,659246,1693,"$1.242,63",46,,,,,,,,,,,,,,,
BXJDHA00004425,08/09/2018,19,sábado,Google Search,25538064,13622009,13116079,25174,"$18.474,06",856,,,,,,,,,,,,,,,
BXJDHA00017879,13/10/2018,06,sábado,YouTube,2862797,1622712,1581688,3955,"$2.902,16",47,,,,,,,,,,,,,,,
BXJDHA00010299,18/10/2018,03,quinta-feira,TikTok,792198,439198,409650,1305,"$957,59",44,,,,,,,,,,,,,,,
BXJDHA00023836,21/10/2018,00,domingo,YouTube,2742237,1484595,1461054,3178,"$2.331,80",60,,,,,,,,,,,,,,,
BXJDHA00013865,20/11/2018,15,terça-feira,YouTube,2724792,1479800,1457938,4162,"$3.053,10",50,,,,,,,,,,,,,,,
BXJDHA00019056,24/10/2018,11,quarta-feira,YouTube,2193511,1296897,1273509,3457,"$2.534,87",107,,,,,,,,,,,,,,,
BXJDHA00005775,16/09/2018,09,domingo,YouTube,4806825,3104076,3029272,6918,"$5.072,63",235,,,,,,,,,,,,,,,
BXJDHA00009373,09/10/2018,09,terça-feira,YouTube,2488587,1370827,1352101,3680,"$2.698,34",55,,,,,,,,,,,,,,,
BXJDHA00005291,15/09/2018,06,sábado,YouTube,3362624,1915683,1859890,4154,"$3.044,98",50,,,,,,,,,,,,,,,
BXJDHA00025347,14/10/2018,21,domingo,Google Search,23440691,11959003,11524056,21100,"$15.466,63",717,,,,,,,,,,,,,,,
BXJDHA00009323,09/10/2018,00,terça-feira,YouTube,4395913,2801125,2740718,6232,"$4.568,11",75,,,,,,,,,,,,,,,
BXJDHA00018151,10/10/2018,00,quarta-feira,YouTube,4409231,2858291,2793270,6482,"$4.750,70",97,,,,,,,,,,,,,,,
BXJDHA00015028,24/11/2018,15,sábado,YouTube,3174910,1605664,1582909,4473,"$3.277,99",85,,,,,,,,,,,,,,,
BXJDHA00008258,05/10/2018,17,sexta-feira,Google Search,16591204,8813299,8487945,18586,"$13.619,84",502,,,,,,,,,,,,,,,
BXJDHA00024377,15/11/2018,05,quinta-feira,TikTok,248238,144008,139805,378,"$277,00",5,,,,,,,,,,,,,,,
BXJDHA00005611,14/09/2018,08,sexta-feira,YouTube,5634551,3657339,3575839,8371,"$6.133,95",126,,,,,,,,,,,,,,,
BXJDHA00002900,04/09/2018,00,terça-feira,YouTube,3120660,2175759,2129863,4359,"$3.193,78",118,,,,,,,,,,,,,,,
BXJDHA00015130,22/11/2018,00,quinta-feira,YouTube,4993137,2671310,2610946,6093,"$4.464,10",116,,,,,,,,,,,,,,,
BXJDHA00006308,18/09/2018,05,terça-feira,YouTube,1587835,998094,969274,2288,"$1.676,18",62,,,,,,,,,,,,,,,
BXJDHA00008364,05/10/2018,16,sexta-feira,Google Search,16485272,8757683,8439898,18838,"$13.798,61",584,,,,,,,,,,,,,,,
BXJDHA00010465,14/10/2018,17,domingo,Google Search,23531147,12286291,11873078,25169,"$18.435,18",378,,,,,,,,,,,,,,,
BXJDHA00010859,28/10/2018,05,domingo,YouTube,1331486,819436,794544,2091,"$1.531,43",25,,,,,,,,,,,,,,,
BXJDHA00007539,02/10/2018,10,terça-feira,YouTube,2737171,1593567,1571047,3933,"$2.880,20",134,,,,,,,,,,,,,,,
BXJDHA00016085,26/09/2018,07,quarta-feira,YouTube,5119381,3272035,3188715,7479,"$5.476,45",90,,,,,,,,,,,,,,,
BXJDHA00013939,20/11/2018,14,terça-feira,YouTube,2664688,1464217,1442911,4047,"$2.962,75",61,,,,,,,,,,,,,,,
BXJDHA00005195,14/09/2018,19,sexta-feira,Google Search,21766905,11572544,11087912,22457,"$16.437,52",269,,,,,,,,,,,,,,,
BXJDHA00010876,28/10/2018,03,domingo,YouTube,1026357,660057,639328,1617,"$1.183,52",31,,,,,,,,,,,,,,,
BXJDHA00022194,07/11/2018,02,quarta-feira,YouTube,2336770,1070672,1040177,2435,"$1.781,83",75,,,,,,,,,,,,,,,
BXJDHA00012092,09/11/2018,11,sexta-feira,YouTube,4278225,2032776,2002207,5127,"$3.751,35",138,,,,,,,,,,,,,,,
BXJDHA00014041,21/11/2018,10,quarta-feira,YouTube,5332121,2989472,2915417,6616,"$4.839,13",99,,,,,,,,,,,,,,,
BXJDHA00019067,24/10/2018,07,quarta-feira,YouTube,5120718,3278680,3164559,7903,"$5.780,34",95,,,,,,,,,,,,,,,
BXJDHA00008268,05/10/2018,05,sexta-feira,YouTube,468533,269455,264497,630,"$460,79",20,,,,,,,,,,,,,,,
BXJDHA00013626,17/11/2018,05,sábado,TikTok,269988,148454,142536,325,"$237,69",10,,,,,,,,,,,,,,,
BXJDHA00019960,22/10/2018,11,segunda-feira,YouTube,2275886,1311363,1294098,3433,"$2.510,04",65,,,,,,,,,,,,,,,
BXJDHA00019585,26/10/2018,09,sexta-feira,YouTube,4433246,2319567,2276494,6208,"$4.538,91",93,,,,,,,,,,,,,,,
BXJDHA00015438,11/09/2018,09,terça-feira,YouTube,4705310,3055125,2978067,6465,"$4.726,66",200,,,,,,,,,,,,,,,
BXJDHA00018510,11/10/2018,07,quinta-feira,YouTube,4091288,2514011,2452325,6733,"$4.922,06",209,,,,,,,,,,,,,,,
BXJDHA00005486,13/09/2018,20,quinta-feira,Google Search,19185231,10279680,9831607,20085,"$14.680,87",542,,,,,,,,,,,,,,,
BXJDHA00015810,19/09/2018,09,quarta-feira,YouTube,4605749,3055695,2964099,6857,"$5.011,61",213,,,,,,,,,,,,,,,
BXJDHA00006386,18/09/2018,11,terça-feira,YouTube,2202087,1309470,1277928,3039,"$2.221,02",82,,,,,,,,,,,,,,,
BXJDHA00014929,24/11/2018,10,sábado,YouTube,6370844,3431800,3347418,8023,"$5.862,14",120,,,,,,,,,,,,,,,
BXJDHA00008470,06/10/2018,18,sábado,Google Search,21186302,10593571,10212715,20539,"$15.004,71",390,,,,,,,,,,,,,,,
BXJDHA00017038,25/09/2018,13,terça-feira,YouTube,2727243,1571791,1548011,3927,"$2.868,47",75,,,,,,,,,,,,,,,
BXJDHA00020526,20/10/2018,02,sábado,YouTube,826728,490012,479946,995,"$726,74",31,,,,,,,,,,,,,,,
BXJDHA00005803,16/09/2018,06,domingo,YouTube,3700986,2167307,2111954,4773,"$3.485,97",72,,,,,,,,,,,,,,,
BXJDHA00002617,01/09/2018,21,sábado,Google Search,26154944,13629971,13104271,21914,"$16.003,58",329,,,,,,,,,,,,,,,
BXJDHA00022268,07/11/2018,13,quarta-feira,YouTube,2653169,1346241,1326874,3467,"$2.531,88",94,,,,,,,,,,,,,,,
BXJDHA00019404,25/10/2018,03,quinta-feira,YouTube,1252459,820536,798601,2037,"$1.487,36",63,,,,,,,,,,,,,,,
BXJDHA00014565,23/11/2018,13,sexta-feira,YouTube,4333460,2090769,2057695,5625,"$4.106,74",191,,,,,,,,,,,,,,,
BXJDHA00023808,21/10/2018,11,domingo,YouTube,2322320,1349026,1327625,3402,"$2.483,63",105,,,,,,,,,,,,,,,
BXJDHA00008239,04/10/2018,21,quinta-feira,Google Search,17240281,8653321,8320636,15380,"$11.227,98",231,,,,,,,,,,,,,,,
BXJDHA00006143,17/09/2018,03,segunda-feira,YouTube,809628,549123,530126,1376,"$1.004,47",17,,,,,,,,,,,,,,,
BXJDHA00007172,02/10/2018,21,terça-feira,Google Search,20875828,10631887,10238392,18376,"$13.413,50",496,,,,,,,,,,,,,,,
BXJDHA00017304,21/09/2018,20,sexta-feira,Google Search,22684431,11700554,11258180,21739,"$15.867,18",674,,,,,,,,,,,,,,,
BXJDHA00016322,24/09/2018,12,segunda-feira,YouTube,2431588,1402930,1381856,3268,"$2.385,11",88,,,,,,,,,,,,,,,
BXJDHA00022212,07/11/2018,12,quarta-feira,YouTube,2540795,1324150,1303250,3431,"$2.503,88",106,,,,,,,,,,,,,,,
BXJDHA00006699,21/09/2018,04,sexta-feira,YouTube,859954,587791,566069,1479,"$1.079,26",50,,,,,,,,,,,,,,,
BXJDHA00017566,03/10/2018,20,quarta-feira,Google Search,17944872,9325310,8965284,17629,"$12.863,60",335,,,,,,,,,,,,,,,
BXJDHA00008253,04/10/2018,19,quinta-feira,Google Search,16601487,8428969,8111350,16595,"$12.107,41",564,,,,,,,,,,,,,,,
BXJDHA00016495,27/09/2018,11,quinta-feira,YouTube,3113519,1717535,1686581,4348,"$3.172,08",65,,,,,,,,,,,,,,,
BXJDHA00003706,06/09/2018,19,quinta-feira,Google Search,18622709,10519816,10076188,20504,"$14.956,93",390,,,,,,,,,,,,,,,
BXJDHA00017722,04/10/2018,02,quinta-feira,YouTube,820728,483398,475776,930,"$678,11",18,,,,,,,,,,,,,,,
BXJDHA00024672,10/11/2018,04,sábado,YouTube,1179088,577884,554155,1360,"$991,21",42,,,,,,,,,,,,,,,
BXJDHA00005182,14/09/2018,18,sexta-feira,Google Search,20094319,10962995,10515984,22030,"$16.055,87",419,,,,,,,,,,,,,,,
BXJDHA00025561,19/10/2018,09,sexta-feira,YouTube,4404236,2304946,2266598,6133,"$4.469,74",92,,,,,,,,,,,,,,,
BXJDHA00004201,08/09/2018,06,sábado,YouTube,3305530,1937659,1885638,4254,"$3.099,89",64,,,,,,,,,,,,,,,
BXJDHA00008985,05/10/2018,19,sexta-feira,Google Search,16167319,8487708,8155513,16571,"$12.073,88",563,,,,,,,,,,,,,,,
BXJDHA00020801,31/10/2018,03,quarta-feira,YouTube,1072285,699370,678272,1757,"$1.280,17",21,,,,,,,,,,,,,,,
BXJDHA00019426,25/10/2018,04,quinta-feira,YouTube,985428,646706,629454,1645,"$1.198,47",31,,,,,,,,,,,,,,,
BXJDHA00021019,01/11/2018,10,quinta-feira,YouTube,3955333,2076605,2042628,5420,"$3.948,65",81,,,,,,,,,,,,,,,
BXJDHA00022244,07/11/2018,11,quarta-feira,YouTube,2435684,1278894,1258389,3460,"$2.520,57",93,,,,,,,,,,,,,,,
BXJDHA00006354,18/09/2018,02,terça-feira,YouTube,1137867,768498,746864,1658,"$1.207,81",51,,,,,,,,,,,,,,,
BXJDHA00005311,15/09/2018,13,sábado,YouTube,2782237,1498355,1471176,3623,"$2.639,25",54,,,,,,,,,,,,,,,
BXJDHA00012696,06/11/2018,04,terça-feira,YouTube,1280909,612594,593652,1536,"$1.118,46",48,,,,,,,,,,,,,,,
BXJDHA00002619,01/09/2018,20,sábado,Google Search,27146797,14226276,13688577,24376,"$17.749,75",829,,,,,,,,,,,,,,,
BXJDHA00017734,04/10/2018,05,quinta-feira,YouTube,1450172,974937,944673,2494,"$1.815,87",47,,,,,,,,,,,,,,,
BXJDHA00005254,15/09/2018,04,sábado,YouTube,806825,521450,503306,1189,"$865,64",23,,,,,,,,,,,,,,,
BXJDHA00014336,18/11/2018,03,domingo,YouTube,1555752,760238,741718,1849,"$1.346,05",50,,,,,,,,,,,,,,,
BXJDHA00013841,20/11/2018,10,terça-feira,YouTube,5848692,3222137,3151794,7188,"$5.231,32",86,,,,,,,,,,,,,,,
BXJDHA00022476,12/11/2018,14,segunda-feira,YouTube,2676889,1406247,1385961,3820,"$2.779,92",118,,,,,,,,,,,,,,,
BXJDHA00018665,12/10/2018,10,sexta-feira,YouTube,4044945,2105058,2072886,5371,"$3.908,20",64,,,,,,,,,,,,,,,
BXJDHA00021997,29/10/2018,13,segunda-feira,YouTube,2452967,1387807,1365793,3531,"$2.569,11",53,,,,,,,,,,,,,,,
BXJDHA00007157,02/10/2018,19,terça-feira,Google Search,19390137,9975245,9617254,18741,"$13.630,28",225,,,,,,,,,,,,,,,
BXJDHA00017689,04/10/2018,01,quinta-feira,YouTube,1445955,832420,819092,1598,"$1.162,15",24,,,,,,,,,,,,,,,
BXJDHA00008503,06/10/2018,22,sábado,Google Search,21484700,10233436,9860901,16966,"$12.336,33",254,,,,,,,,,,,,,,,
BXJDHA00020380,20/10/2018,06,sábado,YouTube,2818990,1744432,1690226,4164,"$3.027,26",79,,,,,,,,,,,,,,,
BXJDHA00022822,14/11/2018,15,quarta-feira,YouTube,3076819,1590804,1568566,4416,"$3.210,45",84,,,,,,,,,,,,,,,
BXJDHA00008879,08/10/2018,05,segunda-feira,YouTube,1258252,799871,778012,2025,"$1.471,86",24,,,,,,,,,,,,,,,
BXJDHA00010485,14/10/2018,10,domingo,YouTube,2554028,1438779,1419790,3881,"$2.820,54",132,,,,,,,,,,,,,,,
BXJDHA00007802,01/10/2018,04,segunda-feira,YouTube,458822,260489,256028,554,"$402,56",15,,,,,,,,,,,,,,,
BXJDHA00011077,27/10/2018,10,sábado,YouTube,2650318,1517131,1492089,4205,"$3.055,31",63,,,,,,,,,,,,,,,
BXJDHA00002559,01/09/2018,19,sábado,Google Search,25472825,13714728,13225945,24807,"$18.024,51",843,,,,,,,,,,,,,,,
BXJDHA00004291,08/09/2018,13,sábado,YouTube,2794667,1575607,1549789,3924,"$2.849,42",59,,,,,,,,,,,,,,,
BXJDHA00019367,25/10/2018,10,quinta-feira,YouTube,3669802,2117008,2074003,5135,"$3.727,91",62,,,,,,,,,,,,,,,
BXJDHA00021428,30/10/2018,12,terça-feira,YouTube,2215873,1306699,1276725,3370,"$2.446,54",91,,,,,,,,,,,,,,,
BXJDHA00012362,03/11/2018,06,sábado,YouTube,3030495,1705168,1666301,3911,"$2.839,05",106,,,,,,,,,,,,,,,
BXJDHA00006613,21/09/2018,12,sexta-feira,YouTube,3760155,1957686,1925700,4773,"$3.464,69",72,,,,,,,,,,,,,,,
BXJDHA00023390,19/11/2018,09,segunda-feira,YouTube,6135621,3528741,3449008,7818,"$5.673,96",211,,,,,,,,,,,,,,,
BXJDHA00014276,17/11/2018,19,sábado,YouTube,5924084,2862040,2825511,7029,"$5.101,33",190,,,,,,,,,,,,,,,
BXJDHA00005603,14/09/2018,06,sexta-feira,YouTube,2334687,1428876,1386980,3701,"$2.685,85",44,,,,,,,,,,,,,,,
BXJDHA00016822,20/09/2018,03,quinta-feira,YouTube,966293,667198,644414,1645,"$1.193,51",31,,,,,,,,,,,,,,,
BXJDHA00008765,08/10/2018,12,segunda-feira,YouTube,2503037,1386557,1366575,3587,"$2.602,42",43,,,,,,,,,,,,,,,
BXJDHA00015494,11/09/2018,10,terça-feira,YouTube,4392490,2921891,2855813,6160,"$4.469,13",166,,,,,,,,,,,,,,,
BXJDHA00009263,09/10/2018,10,terça-feira,YouTube,2450904,1336669,1318122,3457,"$2.507,49",41,,,,,,,,,,,,,,,
BXJDHA00012561,06/11/2018,05,terça-feira,YouTube,1809838,891326,865283,2148,"$1.557,96",73,,,,,,,,,,,,,,,
BXJDHA00005020,12/09/2018,03,quarta-feira,YouTube,846935,575052,556776,1390,"$1.008,14",26,,,,,,,,,,,,,,,
BXJDHA00019726,26/10/2018,02,sexta-feira,YouTube,1105624,623069,612805,1383,"$1.003,01",26,,,,,,,,,,,,,,,
BXJDHA00003404,06/09/2018,07,quinta-feira,YouTube,4593205,3040904,2960721,7585,"$5.499,51",205,,,,,,,,,,,,,,,
BXJDHA00002412,03/09/2018,11,segunda-feira,YouTube,2182979,1330078,1309366,3344,"$2.424,23",104,,,,,,,,,,,,,,,
BXJDHA00022547,12/11/2018,07,segunda-feira,TikTok,1119808,665040,639550,2644,"$1.916,77",32,,,,,,,,,,,,,,,
BXJDHA00017558,03/10/2018,19,quarta-feira,Google Search,17046332,8957119,8608223,16865,"$12.224,92",455,,,,,,,,,,,,,,,
BXJDHA00002873,04/09/2018,01,terça-feira,YouTube,1772768,1232067,1200513,2558,"$1.853,99",31,,,,,,,,,,,,,,,
BXJDHA00002889,04/09/2018,09,terça-feira,YouTube,4352865,2916057,2850283,6494,"$4.706,65",221,,,,,,,,,,,,,,,
BXJDHA00018655,12/10/2018,07,sexta-feira,YouTube,3497659,2180722,2112388,6138,"$4.448,59",92,,,,,,,,,,,,,,,
BXJDHA00024014,17/10/2018,05,quarta-feira,YouTube,1357700,850274,813188,2431,"$1.761,87",66,,,,,,,,,,,,,,,
BXJDHA00022791,14/11/2018,16,quarta-feira,YouTube,3743149,1883838,1856995,5278,"$3.825,14",179,,,,,,,,,,,,,,,
BXJDHA00022815,14/11/2018,05,quarta-feira,YouTube,1606776,948872,923565,2293,"$1.661,21",78,,,,,,,,,,,,,,,
BXJDHA00006953,28/09/2018,00,sexta-feira,YouTube,2472995,1430066,1406807,3045,"$2.205,83",37,,,,,,,,,,,,,,,
BXJDHA00008965,06/10/2018,15,sábado,Google Search,23122517,11317805,10945565,24099,"$17.453,54",361,,,,,,,,,,,,,,,
BXJDHA00002317,02/09/2018,19,domingo,Google Search,24032244,13426990,12938801,25510,"$18.475,37",383,,,,,,,,,,,,,,,
BXJDHA00014053,21/11/2018,12,quarta-feira,YouTube,5417372,2985090,2912432,6571,"$4.758,59",99,,,,,,,,,,,,,,,
BXJDHA00005295,15/09/2018,03,sábado,YouTube,828271,553523,536046,1244,"$900,81",42,,,,,,,,,,,,,,,
BXJDHA00017189,25/09/2018,01,terça-feira,YouTube,2055788,1472255,1431926,3097,"$2.242,47",37,,,,,,,,,,,,,,,
BXJDHA00021041,01/11/2018,07,quinta-feira,YouTube,4590099,2775506,2708521,7141,"$5.170,41",86,,,,,,,,,,,,,,,
BXJDHA00020238,23/10/2018,06,terça-feira,YouTube,3452927,2060801,2013222,4904,"$3.550,41",152,,,,,,,,,,,,,,,
BXJDHA00013118,16/11/2018,05,sexta-feira,TikTok,252474,134634,131142,368,"$266,42",10,,,,,,,,,,,,,,,
BXJDHA00003754,07/09/2018,05,sexta-feira,YouTube,970603,650956,628739,1696,"$1.227,73",32,,,,,,,,,,,,,,,
BXJDHA00022790,14/11/2018,06,quarta-feira,YouTube,3613195,2129005,2074665,5292,"$3.830,73",143,,,,,,,,,,,,,,,
BXJDHA00019283,25/10/2018,05,quinta-feira,YouTube,1153966,747118,724927,2009,"$1.454,17",24,,,,,,,,,,,,,,,
BXJDHA00011802,05/11/2018,08,segunda-feira,YouTube,6115840,3471875,3397240,7459,"$5.398,97",231,,,,,,,,,,,,,,,
BXJDHA00006044,16/09/2018,19,domingo,Google Search,24351888,12597418,12092341,24006,"$17.374,75",648,,,,,,,,,,,,,,,
BXJDHA00003906,10/09/2018,06,segunda-feira,YouTube,3458168,2101059,2047382,4699,"$3.400,73",146,,,,,,,,,,,,,,,
BXJDHA00024328,15/11/2018,01,quinta-feira,YouTube,4252977,1866061,1824100,4207,"$3.044,63",80,,,,,,,,,,,,,,,
BXJDHA00010511,14/10/2018,04,domingo,YouTube,906983,577546,561699,1557,"$1.125,70",19,,,,,,,,,,,,,,,
BXJDHA00019993,22/10/2018,04,segunda-feira,TikTok,206842,115979,110846,173,"$125,05",3,,,,,,,,,,,,,,,
BXJDHA00003392,06/09/2018,12,quinta-feira,YouTube,3233386,1842428,1810968,4492,"$3.246,87",121,,,,,,,,,,,,,,,
BXJDHA00024299,15/11/2018,04,quinta-feira,YouTube,1390737,684771,662312,1652,"$1.193,94",20,,,,,,,,,,,,,,,
BXJDHA00017602,03/10/2018,21,quarta-feira,Google Search,17813857,9165418,8809325,16374,"$11.833,12",311,,,,,,,,,,,,,,,
BXJDHA00017178,25/09/2018,03,terça-feira,YouTube,927863,660359,640863,1575,"$1.138,03",49,,,,,,,,,,,,,,,
BXJDHA00010774,28/10/2018,08,domingo,YouTube,5480636,3406601,3324506,7994,"$5.775,17",152,,,,,,,,,,,,,,,
BXJDHA00020419,20/10/2018,00,sábado,YouTube,2856528,1529290,1506196,3400,"$2.456,27",51,,,,,,,,,,,,,,,
BXJDHA00011253,04/11/2018,07,domingo,YouTube,5063019,2903859,2846029,6873,"$4.965,20",234,,,,,,,,,,,,,,,
BXJDHA00015325,22/11/2018,05,quinta-feira,TikTok,247475,134907,129841,329,"$237,65",5,,,,,,,,,,,,,,,
BXJDHA00003237,05/09/2018,02,quarta-feira,YouTube,1139383,789115,765960,1716,"$1.239,31",58,,,,,,,,,,,,,,,
BXJDHA00002423,03/09/2018,12,segunda-feira,YouTube,2300858,1386091,1366575,3495,"$2.523,77",42,,,,,,,,,,,,,,,
BXJDHA00025305,15/10/2018,03,segunda-feira,YouTube,983165,662261,636732,1650,"$1.191,21",56,,,,,,,,,,,,,,,
BXJDHA00025011,29/09/2018,11,sábado,YouTube,2830447,1618980,1592601,4037,"$2.914,22",137,,,,,,,,,,,,,,,
BXJDHA00007506,02/10/2018,07,terça-feira,YouTube,5591799,3444642,3345014,7640,"$5.514,42",237,,,,,,,,,,,,,,,
BXJDHA00013787,20/11/2018,11,terça-feira,YouTube,5692144,3161310,3094816,7073,"$5.104,14",85,,,,,,,,,,,,,,,
BXJDHA00010732,28/10/2018,04,domingo,YouTube,894878,565117,550587,1423,"$1.026,74",27,,,,,,,,,,,,,,,
BXJDHA00015243,22/11/2018,08,quinta-feira,YouTube,6602029,3810845,3713819,9290,"$6.702,99",316,,,,,,,,,,,,,,,
BXJDHA00006596,21/09/2018,05,sexta-feira,YouTube,1075052,715307,687497,1854,"$1.337,57",50,,,,,,,,,,,,,,,
BXJDHA00019940,22/10/2018,02,segunda-feira,YouTube,779307,469637,461988,922,"$665,16",25,,,,,,,,,,,,,,,
BXJDHA00025609,19/10/2018,00,sexta-feira,YouTube,3163804,1714232,1690282,3804,"$2.744,19",57,,,,,,,,,,,,,,,
